id	title
1319	The Woman Haters
1320	The Greyhound
1321	The Red Widow
1323	What the Doctor Ordered
1324	The Boss
1325	Judith Zaraine
1326	The Aviator
1327	The Girl in the Taxi
1328	Seven Days
1329	The Man from Home
1330	Paid in Full
1331	Irene Wycherley
1332	The Secret Orchard
1333	Tom Jones
1334	The Yankee Tourist
1335	The Builders
1336	Before and After
1337	The Ambitious Mrs. Alcott
1338	The Mills of the Gods
1339	Genesee of the Hills
1340	The Straight Road
1341	The Daughters of Men
1342	Cymbeline
1343	A Midsummer Night's Dream
1344	Nju
1347	The Seagull
1348	Fire and Water
1349	Night of Snow
1350	Helena's Husband
1351	The Antick
1352	Interior
1353	Literature
1354	Overtones
1355	The Age of Reason
1356	The Magical City
1357	The Honorable Lover
1358	Whims
1359	"The Roadhouse in Arden, 1616-1916"
1360	The Clod
1361	The Tenor
1362	The Red Cloak
1363	Children
1364	Another Interior
1365	My Lady's Honor
1366	Moondown
1367	The Shepherd in the Distance
1368	Two Blind Beggars and One Less Blind
1369	Love of One's Neighbor
1370	In April
1371	Forbidden Fruit
1372	Saviors
1373	A Miracle of St. Anthony
1374	A Bear
1375	Poor Little Thing
1376	Passionate Ladies
1377	Aaah Oui Genty!
1378	Shakespeare's Cabaret
1379	Les Colon Baioni
1380	Quick Change
1381	Insideoutsideandallaround with Shelley Berman
1382	A Kurt Weill Cabaret
1383	A Condition of Shadows
1384	Mummenschanz
1385	Wheelbarrow Closers
1386	The Hashish Club
1387	Hosanna
1388	Ride the Winds
1389	Sextet
1390	The Play's the Thing
1391	The Enemy Is Dead
1392	Foreplay
1393	The Rivalry
1394	The Shadow of a Gunman
1395	The Next President
1396	International Soiree
1397	The Cave Dwellers
1398	A Moon for the Misbegotten
1399	The Potting Shed
1400	Cranks
1401	That Girl at the Bijou
1402	Joyce Grenfell Requests the Pleasure...
1403	Ruth Draper and Paul Draper
1404	One Eye Closed
1405	"Blues, Ballads and Sin-songs"
1406	Emlyn Williams as Charles Dickens
1410	Only the Heart
1411	Right Next to Broadway
1412	Doctors Disagree
1413	All for All
1414	The Sap Runs High
1415	Satellite
1416	After Such Pleasures
1417	Mahogany Hall
1418	The Climax
1419	Unto the Third
1420	The Lady Refuses
1421	The Sophisticrats
1422	Anybody's Game
1423	The Perfect Marriage
1424	The Anatomist
1425	Best Years
1426	Page Pygmalion
1427	Hired Husband
1428	Springtime for Henry
1429	Marriage for Three
1430	Six Characters in Search of an Author
1431	Lady Beyond the Moon
1432	In the Best of Families
1434	The Old Rascal
1435	Apron Strings
1436	Inspector Kennedy
1437	"Button, Button"
1438	Among the Married
1439	Cape Cod Follies
1440	Jonesy
1441	The Lady from the Sea
1442	The Big Pond
1443	Skidding
1444	Kidding Kidders
1445	The Cherry Orchard
1446	Brass Buttons
1447	Tia Juana
1448	The Stairs
1449	Immoral Isabella?
1450	Murray Hill
1451	The Wild Man of Borneo
1452	A Very Wise Virgin
1453	Mixed Doubles
1454	We All Do
1455	The Strawberry Blonde
1456	Slaves All
1457	What Every Woman Knows
1458	What's the Big Idea
1459	A Lady's Virtue
1460	The Crooked Friday
1461	The Mud Turtle
1462	Night Hawk
1463	Episode
1464	The Comedienne
1465	Clubs Are Trumps
1466	The Busybody
1467	The Mask and the Face
1468	The Goose Hangs High
1469	The Whole Town's Talking
1470	Uptown West
1471	The Love Habit
1472	Rita Coventry
1473	Listening in
1474	To Love
1475	That Day
1477	The Dover Road
1478	Everyday
1479	The Skirt
1480	March Hares
1481	Goat Alley
1482	Toto
1483	The Tyranny of Love
1484	The Skin Game
1485	A Man of the People
1486	The Charm School
1487	The Ouija Board
1488	His Honor: Abe Potash
1489	An Exchange of Wives
1490	Love Laughs
1491	Three for Diana
1492	A Sleepless Night
1493	Sleeping Partners
1494	One of Us
1495	Double Exposure
1498	The Squab Farm
1499	Girl O' Mine
1500	Odds and Ends of 1917
1501	The Torches
1502	Saturday to Monday
1503	Mary's Ankle
1504	The Knife
1505	Collected Stories
1506	Time Stands Still
1507	The Royal Family
1508	Accent on Youth
1509	The American Plan
1510	To Be Or Not to Be
1511	Top Girls
1512	"Come Back, Little Sheba"
1513	Mauritius
1514	Lovemusik
1515	Translations
1516	Losing Louie
1517	Shining City
1518	Rabbit Hole
1519	Absurd Person Singular
1520	After the Night and the Music
1521	Brooklyn Boy
1522	Reckless
1523	Sight Unseen
1524	Drowning Crow
1525	The Violet Hour
1526	Stardust
1527	Honky Tonk Nights
1528	The Boys of Winter
1529	A Woman of Independent Means
1530	Doonesbury
1531	Whodunnit
1533	A Talent for Murder
1534	The Supporting Cast
1535	Inacent Black
1536	To Grandmother's House We Go
1537	The American Clock
1538	Nuts
1539	Reggae
1540	Up in One
1541	The Kingfisher
1542	The Effect of Gamma Rays on Man-in-the-Moon Marigolds
1543	Cheaters
1544	Hair
1545	Appearing Nitely
1546	The Robber Bridegroom
1547	Knock Knock
1548	Murder Among Friends
1549	Flowers
1551	Let Me Hear You Smile
1552	Loot
1553	Staircase
1554	The Ninety Day Mistress
1555	Barefoot in the Park
1556	Man in the Moon
1557	Andorra
1558	In the Counting House
1559	"Take Her, She's Mine"
1560	The Number
1561	Billy Budd
1562	Pride's Crossing
1563	Southern Exposure
1564	Clutterbuck
1565	The Silver Whistle
1566	The Heiress
1567	The Whole World Over
1568	Parlor Story
1569	It Takes Two
1570	Love Goes to Press
1571	No Exit
1572	Loco
1573	The Dancer
1574	Apple of His Eye
1575	A Joy Forever
1576	Therese
1577	A Boy Who Lived Twice
1578	Kiss and Tell
1579	Round Trip
1580	Star-Spangled Family
1581	Happily Ever After
1583	Ask My Friend Sandy
1584	Janie
1585	The Sun Field
1586	Little Darling
1587	My Sister Eileen
1588	Jupiter Laughs
1589	Out from Under
1590	Goodbye in the Night
1591	The Unconquered
1592	The Woman Brown
1593	See My Lawyer
1594	Day in the Sun
1595	The Flashing Stream
1596	The Primrose Path
1597	What a Life
1598	All That Glitters
1599	Brown Sugar
1600	Many Mansions
1601	Wise Tomorrow
1602	Brother Rat
1603	Injunction Granted
1604	1935
1605	Triple-a Plowed Under
1607	Whatever Goes Up
1608	Good Men and True
1609	If a Body
1610	Crime and Punishment
1611	Bridal Quilt
1612	Big Hearted Herbert
1613	The Scorpion
1614	The Family Upstairs
1615	Four O'clock
1616	Carry Nation
1617	The Other One
1618	Border-land
1619	Zombie
1620	Sentinels
1621	The Guest Room
1622	The Wooden Soldier
1623	Her Supporting Cast
1624	Philip Goes Forth
1625	The Up and Up
1626	Let and Sub-let
1627	Penal Law 2010
1628	Children of Darkness
1629	Whirlpool
1630	Claire Adams
1631	The Nut Farm
1632	Getting Even
1633	Man's Estate
1634	Young Alexander
1635	Poppa
1636	Tin Pan Alley
1637	The K Guy
1638	Pleasure Man
1639	The Intruder
1640	Dorian Gray
1641	Divorce a La Carte
1642	Rope
1643	The Marquise
1644	Ink
1645	Jimmie's Women
1646	The Triumphant Bachelor
1647	The Barker
1648	"Old Bill, M. P."
1649	Loose Ankles
1650	Kongo
1652	Next to Normal
1653	The Story of My Life
1654	Dividing the Estate
1655	Thurgood
1656	The Seafarer
1657	The Year of Magical Thinking
1658	Butley
1659	Faith Healer
1660	Seascape
1661	The Pillowman
1662	The Good Body
1663	The Retreat from Moscow
1664	Our Town
1665	I'm Not Rappaport
1666	Bea Arthur on Broadway
1667	The Search for Signs of Intelligent Life in the Universe
1668	Dame Edna: The Royal Tour
1669	Via Dolorosa
1670	I'm Still Here...Damn It!
1671	An Evening with Jerry Herman
1672	The Old Neighborhood
1674	Love Thy Neighbor
1675	Having Our Say
1676	A Tuna Christmas
1677	Broken Glass
1678	The Twilight of the Golds
1679	Someone Who'll Watch Over Me
1680	The Most Happy Fella
1681	Once on This Island
1682	Tru
1683	Shirley Valentine
1684	"Michael Feinstein in Concert: ""Isn't It Romantic"""
1685	A Walk in the Woods
1686	Sunday in the Park with George
1687	American Buffalo
1688	Total Abandon
1689	Good
1690	Mass Appeal
1691	An Evening with Dave Allen
1692	The Elephant Man
1693	Monteith & Rand
1694	Gorey Stories
1696	For Colored Girls Who Have Considered Suicide / When the Rainbow Is Enuf
1697	Very Good Eddie
1698	The Leaf People
1699	All Over Town
1700	Brief Lives
1701	Bad Habits
1702	Ravenswood
1703	Dunelawn
1704	That Championship Season
1705	Butterflies Are Free
1706	"My Daughter, Your Son"
1707	The Dozens
1708	The Mother Lover
1710	The Flip Side
1711	Leonard Sillman's New Faces of 1968
1712	Avanti!
1713	The Birthday Party
1714	The Girl in the Freudian Slip
1715	At the Drop of Another Hat
1716	Hail Scrawdyke!
1717	Help Stamp Out Marriage!
1718	Luv
1719	Roar Like a Dove
1721	Once for the Asking
1722	Spoon River Anthology
1723	Rattle of a Simple Man
1724	Natural Affection
1725	Tiger Tiger Burning Bright
1726	A Shot in the Dark
1728	"Julia, Jake and Uncle Joe"
1729	The Tenth Man
1730	Two for the Seesaw
1731	A Visit to a Small Planet
1733	Autobiography
1734	Time Limit!
1735	Red Roses for Me
1736	The Heavenly Twins
1737	The Wooden Dish
1740	Home Is the Hero
1741	The Magic and the Loss
1744	An Evening with Beatrice Lillie
1745	Conscience
1746	To Be Continued
1747	Paris '90
1748	Collector's Item
1749	Lo and Behold!
1750	Never Say Never
1751	Lace on Her Petticoat
1754	Angel in the Pawnshop
1755	Edwina Black
1756	The Day After Tomorrow
1757	"Come Back, Little Sheba"
1758	The Velvet Glove
1759	"Yes, M'Lord"
1760	At War with the Army
1761	Richard III
1762	The Shop at Sly Corner
1763	"Don't Listen, Ladies"
1764	The Play's the Thing
1765	The Rats of Norway
1766	The Hallams
1767	Doctor Social
1768	Power Without Glory
1769	An Inspector Calls
1770	Duet for Two Hands
1771	Portrait in Black
1772	Tenting Tonight
1773	John Loves Mary
1774	The Big Two
1775	The Playboy of the Western World
1777	Swan Song
1778	He Who Gets Slapped
1779	The Would-be Gentleman
1780	You Touched Me
1781	The Wind Is Ninety
1782	Foxhole in the Parlor
1783	The Deep Mrs. Sykes
1784	The Overtons
1785	The Two Mrs. Carrolls
1786	Those Endearing Young Charms
1787	Blithe Spirit
1788	Autumn Hill
1789	Claudia
1790	The Cream in the Well
1791	Ruth Draper
1792	Glamour Preferred
1793	Boyd's Daughter
1794	The Time of Your Life
1795	Two for the Show
1796	One for the Money
1797	Here Come the Clowns
1798	Dame Nature
1799	You Can't Take It With You
1800	Swing Your Lady
1801	The Golden Journey
1802	Sweet Aloes
1803	Lady Precious Stream
1804	Mid-west
1805	The Season Changes
1806	How Beautiful with Shoes
1807	Night in the House
1808	Blind Alley
1809	Kind Lady
1810	Mansion on the Hudson
1811	De Luxe
1812	Laburnum Grove
1813	The Distaff Side
1814	Kill That Story
1815	The Shining Hour
1816	No More Ladies
1817	The First Apple
1818	I Was Waiting for You
1819	Give Us This Day
1820	Heat Lightning
1821	Candide
1822	For Services Rendered
1823	Our Wife
1824	Dorothy Sands
1825	Girls in Uniform
1826	Another Language
1827	Styles in Acting
1828	We Are No Longer Children
1829	The Fatal Alibi
1830	Jewel Robbery
1831	Society Girl
1832	If Love Were All
1833	After All
1834	The Breadwinner
1835	A Modern Virgin
1836	Paging Danger
1837	The Man in Possession
1838	Uncle Vanya
1839	Lady Clara
1840	The Royal Virgin
1841	Koi-no-yozakura
1842	Kage-no-chikara
1843	Matsuri
1844	Out of a Blue Sky
1845	Jenny
1846	Grand Street Follies [1929]
1847	Bird in Hand
1848	The Marriage Bed
1849	A Play Without a Name
1850	These Few Ashes
1851	Possession
1852	Grand Street Follies [1928]
1853	Bottled
1854	Escape
1855	Saturday's Children
1856	The Honor of the Family
1857	First Love
1858	White Wings
1859	She Couldn't Say No
1860	John Gabriel Borkman
1861	The Patsy
1862	Paid
1863	Hamlet
1864	Weak Sisters
1865	The Fall of Eve
1866	Something to Brag About
1867	Odd Man Out
1868	The Complex
1869	Paolo and Francesca
1870	Minick
1871	Dancing Mothers
1872	Seventh Heaven
1873	Revue Russe
1874	The Plot Thickens
1875	The Truth About Blayds
1876	The Law Breaker
1877	The Green Goddess
1878	The Prince and the Pauper
1879	Happy-go-lucky
1880	Not So Long Ago
1881	The Purple Mask
1882	Too Many Husbands
1884	I Love You
1885	The Woman in Room 13
1886	"Be Calm, Camilla"
1887	Watch Your Neighbor
1888	Seventeen
1889	De Luxe Annie
1890	Friend Martha
1891	A Successful Calamity
1892	Getting Married
1893	Pierrot the Prodigal
1894	The Co-respondent
1896	The Greatest Nation
1897	The Fear Market
1898	David Garrick
1899	Our American Cousin
1900	The Two Virtues
1901	My Lady's Garter
1902	The Bubble
1903	Alice in Wonderland
1904	The Trap
1905	Children of Earth
1906	Experience
1907	The Money Makers
1908	Panthea
1909	Change
1911	The Great Adventure
1912	The Outlaw
1913	Fun in a Green Room
1914	Adrienne Lecouveur
1915	Belle Lamar
1916	The Bells
1917	The Little Detective
1918	The Pet of the Petticoats!/family Jars
1919	The Pet of the Petticoats
1920	The Pet of the Petticoats!/family Jars
1921	Little Nell and the Marchioness
1922	Jonquil
1923	Rip Van Winkle
1924	Taking the Chances
1925	Lost Ashore
1926	The School for Reform
1927	Fox Versus Goose
1928	The Widow Hunt
1929	The Widow Hunt
1930	The Toodles
1931	Macbeth
1932	A New Way to Pay Old Debts
1933	Hamlet
1934	Guy Mannering
1935	The Merry Wives of Windsor
1936	Henry IV
1937	Mary Warner
1938	Romeo and Juliet
1939	Under the Gaslight
1940	The Spell
1941	Kate Barton's Temptation
1942	The Original Cohen
1943	Broadway After Dark
1944	Convict 999
1945	A Race Across the Continent
1946	The Outlaw's Christmas
1947	The Avenger
1948	Secrets of the Police
1949	On Dangerous Ground
1950	Happy Hooligan's Trip Around the World
1951	The Eye Witness
1952	Lured from Home
1953	The Life That Kills
1954	On the Track!
1955	Neck and Neck
1956	Ixion
1957	The House That Jack Built
1958	Medea
1959	Met-a-mora
1960	Life in New York
1961	Po-ca-hon-tas
1962	The Bohemian Girl
1963	Ingomar
1964	"Azael, the Prodigal"
1965	Romeo and Juliet
1966	Pizarro in Peru
1967	Macbeth
1968	Maritana
1969	King John
1970	Norman Leslie
1971	The Spoiled Child
1972	The Enchantress
1973	The Road to Ruin
1974	The Playboy of the Western World
1975	The Importance of Being Earnest
1976	Mixed Marriage
1977	Difference in Gods
1978	The Comforts of Ignorance
1979	Keeping Up Appearances
1980	The Silent Assertion
1981	The Courtship of Then
1982	Now and To-morrow
1983	The Depths of Purity
1984	The Lost Co-respondent
1985	The Importance of Coming and Going
1986	Enron
1987	Hamlet
1988	Mary Stuart
1989	Equus
1990	Cat on a Hot Tin Roof
1991	Les Mis??rables
1992	The History Boys
1993	Lennon
1994	700 Sundays
1995	Never Gonna Dance
1996	Urban Cowboy
1997	Into the Woods
1998	Dance of Death
1999	Fosse
2000	The Judas Kiss
2001	Proposals
2002	Once Upon a Mattress
2003	Getting Away with Murder
2004	The Tempest
2005	Kiss of the Spider Woman
2006	A Christmas Carol
2007	Shimada
2008	Private Lives
2009	Andr?? Heller's Wonderhouse
2010	Aspects of Love
2011	Rumors
2012	Broadway Bound
2013	The Life and Adventures of Nicholas Nickleby
2014	Long Day's Journey Into Night
2015	The Odd Couple
2017	The Tap Dance Kid
2018	Amadeus
2019	Dancin'
2020	Sly Fox
2021	A Texas Trilogy: The Oldest Living Graduate
2022	A Texas Trilogy: The Last Meeting of the Knights of the White Magnolia
2023	A Texas Trilogy: Lu Ann Hampton Laverty Oberlander
2024	Godspell
2025	The Heiress
2026	A Matter of Gravity
2027	Sherlock Holmes
2028	Thieves
2029	Rachael Lily Rosenbloom and Don't You Ever Forget It
2030	The Sunshine Boys
2031	Grease
2032	Vivat!  Vivat Regina!
2033	Twigs
2034	Emily
2035	Celia
2036	Dorothy
2037	Ma
2038	"70, Girls, 70"
2039	Four on a Garden
2040	House of Dunkelmayer
2041	Betty
2042	Toreador
2043	The Swingers
2044	Cry for Us All
2045	"Play It Again, Sam"
2046	The Fig Leaves Are Falling
2052	The Only Game in Town
2053	Weekend
2054	More Stately Mansions
2055	Little Murders
2056	Cabaret
2058	Half a Sixpence
2059	Kelly
2060	Oh What a Lovely War
2061	110 in the Shade
2063	Bravo Giovanni
2065	Sail Away
2066	A Call on Kuprin
2067	Fiorello!
2068	The World of Suzie Wong
2069	Auntie Mame
2070	The Desk Set
2071	Lunatics and Lovers
2072	Anniversary Waltz
2073	The Prescott Proposals
2074	Don Juan Tenorio
2075	El Alcalde De Zalamea
2076	La Vida Es Sue??o
2077	Reinar Duspu??s De Morir
2078	El Cardenal
2079	Cyrano de Bergerac
2080	La Otra Honra
2081	The Frogs of Spring
2082	The Strong Are Lonely
2084	Pal Joey
2085	Seventeen
2086	Flahooley
2087	Romeo and Juliet
2088	Ti-coq
2089	An Enemy of the People
2095	The Barrier
2096	Burning Bright
2098	The Liar
2099	Now I Lay Me Down to Sleep
2100	Touch and Go
2102	Along Fifth Avenue
2103	Make Mine Manhattan
2104	Happy Birthday
2107	Too Hot for Maneuvers
2108	Lady in Danger
2109	A Lady Says Yes
2110	Ten Little Indians
2111	Take a Bow
2112	Early to Bed
2113	Show Time
2114	Uncle Harry
2115	The Life of Reilly
2116	High Kickers
2118	Boys and Girls Together
2119	Keep Off the Grass
2120	Night Music
2121	Two on an Island
2122	Streets of Paris
2123	The Hot Mikado
2124	Dear Octopus
2125	The Fabulous Invalid
2126	The Man from Cairo
2127	Yr. Obedient Husband
2128	Madame Bovary
2129	Victoria Regina
2130	Let Freedom Ring
2131	Life's Too Short
2132	The Petrified Forest
2133	L'Aiglon
2134	The Red Cat
2135	Men in White
2136	Tattle Tales
2137	Twentieth Century
2138	The Mad Hopes
2139	Rendezvous
2140	The Man Who Reclaimed His Head
2141	The Man Who Changed His Name
2142	The Animal Kingdom
2143	Just to Remind You
2144	America's Sweetheart
2145	An Affair of State
2146	Mr. Gilhooley
2147	First Mortgage
2148	June Moon
2149	Hold Everything
2150	Ringside
2151	Here's Howe
2152	The Buzzard
2153	The Merchant of Venice
2154	Broadway
2155	Bunk of 1926
2156	Glory Hallelujah
2157	The Green Hat
2158	Man Or Devil
2159	Taps
2160	Starlight
2161	The Depths
2162	Dixie to Broadway
2163	The Red Falcon
2164	Izzy
2165	Beggar on Horseback
2166	Topics of 1923
2167	The Dancers
2168	The Good Old Days
2169	The Lady Cristilinda
2170	Springtime of Youth
2171	The Faithful Heart
2172	Wild Oats Lane
2173	Marjolaine
2174	The Claw
2175	Beware of Dogs
2176	Tarzan of the Apes
2177	The Servant in the House
2178	Macbeth
2179	When We Are Young
2180	The Guest of Honor
2181	Come Seven
2182	Smilin' Through
2183	The Crimson Alibi
2184	39 East
2185	The Kiss Burglar
2186	The Melting of Molly
2187	Ladies First
2189	He Didn't Want to Do It
2191	The Madonna of the Future
2192	Lord and Lady Algy
2193	Her Regiment
2194	Misalliance
2195	Jerry Seinfeld: Live on Broadway
2196	Broadway Fever
2197	The American Maid
2198	Somewhere Else
2200	The Sun Dodgers
2201	The Dove of Peace
2202	Hanky Panky
2203	Mama's Baby Boy
2204	"Hokey-pokey / Bunty, Bulls and Strings"
2205	"Hokey-pokey / Bunty, Bulls and Strings"
2206	"Hokey-pokey / Bunty, Bulls and Strings"
